No,yield20,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
L12,1,6.710013322741915,6.710013322741915,0.04561203048774476,-0.2931609353515918,0.237180361762357,24.666666666666668,592.7830000000002,552.4630000000003,592.30897852,226.0,0.0,0.1998058173452715,-0.47386711089267636,0.47386711089267636,0.1998058173452715,0.5555555555555556,0.9555555555555556,1.3333333333333333,16.52661235071036,9.914764841600102,2.611470231011829,-2.181511868127009,2.567348307151286,-2.295576804616218,6.090928255856029,0.1791788267639043,3.2402088775408178,1.0217699191373357,1825.1383556351607,30.774927445150368,27.122254665328597,27.122254665328597,21.67951079850209,16.603460085589965,16.603460085589965,14.435760122221216,14.435760122221216,11.014411908828535,11.014411908828535,8.986127770115463,8.986127770115463,-4.179999999999999,22415708116.759487,27.156885525018875,9.418654602522425,4.034272303018055,265.79528134551936,9.473725907600098,29.706604903189305,11.795490688715223,0.0,0.0,0.0,0.0,9.984809465271338,0.0,0.0,59.65783953108687,133.27821848128292,12.841643245852019,0.0,9.473725907600098,11.795490688715223,0.0,0.0,15.399799934668117,91.5173241236403,0.0,116.29818560158608,0.0,22.253805966787983,0.0,0.0,0.0,0.0,24.003423464211828,22.315369153452117,46.95741366754052,80.55983982111789,70.64848014988743,0.0,22.253805966787983,0.0,43.18,0.0,0.0,0.0,29.706604903189305,0.0,37.47877718041926,77.88832088375794,0.0,0.0,102.20609388275986,19.458535372871438,13.420026645483828,0.0,10.631983232811432,0.0,18.20993874425814,1.7126901660261362,23.12539227546827,3.9221924277726288,13.227776508179572,0.0,0.36585365853658536,45.0,0.0,4.0,3.0,2.0,5.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,9.0,9.140520000000002,181.3509999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L13,1,6.508323885109601,6.508323885109601,0.11194791985511676,-0.36253236016628865,0.7435236419680622,28.620689655172413,386.49500000000006,360.28700000000015,386.19942807199993,148.0,0.0,0.19978210912013128,-0.47386737694352027,0.47386737694352027,0.19978210912013128,0.7586206896551724,1.206896551724138,1.6551724137931034,16.52575114607506,9.81127641452761,2.5248041203440224,-2.30819726091918,2.4832882846133635,-2.4031811227836033,6.062696870423244,0.1598060751675696,3.4807278918138316,1.3723066427409067,957.1238046566568,19.587211190881018,16.967554126949345,16.967554126949345,14.23064326017108,10.886905366158638,10.886905366158638,8.66587357673842,8.66587357673842,7.358556412415601,7.358556412415601,5.611504889085964,5.611504889085964,-2.6199999999999997,12368975.407233959,17.25647744846067,6.186668546599952,2.316984778238406,171.22715562933396,9.473725907600098,29.70660490318931,11.795490688715223,0.0,0.0,0.0,0.0,9.984809465271338,0.0,0.0,62.37841094707412,35.09544921264,12.841643245852019,0.0,9.473725907600098,11.795490688715223,0.0,0.0,15.399799934668117,63.82237532487781,0.0,70.78474251448087,0.0,0.0,0.0,0.0,0.0,0.0,24.003423464211828,22.315369153452117,5.41499046939678,61.02660527031716,58.515746012964215,0.0,0.0,0.0,43.18000000000001,0.0,0.0,0.0,29.70660490318931,0.0,37.47877718041926,22.253805966787983,0.0,0.0,62.37841094707412,19.458535372871438,13.016647770219201,0.0,10.24396415973797,0.0,4.9951990409795455,1.6648364407491394,17.41275843394492,3.850418795336723,4.399508692365835,0.0,0.44,29.0,0.0,4.0,2.0,2.0,4.0,2.0,0.0,2.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,6.0,4.982200000000004,113.40500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L14,0,5.68232284580499,5.68232284580499,0.026180818006214635,0.026180818006214635,0.8705972871518722,23.454545454545453,292.338,276.21,292.12117775199994,110.0,0.0,0.2733672771324949,-0.47143179634685156,0.47143179634685156,0.2733672771324949,0.6363636363636364,1.0454545454545454,1.4545454545454546,16.547845696175703,10.100100936288532,2.2979644807055686,-2.029252791511397,2.270337430040516,-2.137750277210793,6.356708970486327,0.29538315070920135,3.257749664236716,1.5361917052270178,646.8817195076093,14.77781011412252,12.053340564576251,12.053340564576251,10.898979485566358,7.41442398981104,7.41442398981104,5.343475243419328,5.343475243419328,3.853669535124364,3.853669535124364,2.673698294032769,2.673698294032769,-2.6199999999999997,326921.6943054829,13.07147577667728,5.63818306488729,2.477983850140321,128.6842231356162,9.473725907600098,25.297445587321757,0.0,0.0,11.795490688715223,0.0,0.0,9.984809465271338,0.0,0.0,60.6636706846161,11.126902983393991,0.0,0.0,9.473725907600098,11.795490688715223,0.0,0.0,9.984809465271338,12.083681658295921,13.213763929025836,71.7905736680101,0.0,0.0,0.0,0.0,0.0,0.0,25.00925461774106,9.473725907600098,0.0,23.210584641689913,70.64848014988745,0.0,0.0,0.0,43.18000000000001,0.0,0.0,0.0,12.083681658295921,25.00925461774106,11.126902983393991,0.0,0.0,36.39820241076966,34.25027773911778,9.473725907600098,11.36464569160998,0.0,9.214101788863694,0.0,2.2976042827089005,1.0412670068027214,20.33688456838709,0.0,1.0788299949609472,0.0,0.2222222222222222,22.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,4.0,3.3264000000000014,85.14000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L15,0,5.832603300579492,5.832603300579492,0.3428986625514401,0.3428986625514401,0.796853725814196,34.0,304.4340000000001,276.21,304.21507813599993,122.0,0.0,0.2730131621510552,-0.47180235900898204,0.47180235900898204,0.2730131621510552,0.5909090909090909,1.0,1.4090909090909092,16.547931706159105,9.843860986823302,2.350848010788617,-2.2352530156895885,2.321456453605302,-2.219008920474178,6.356730254945649,0.23105459457547742,3.257749664236716,1.3900500576522186,406.00350909747476,14.77781011412252,13.50560622292472,13.50560622292472,10.898979485566358,9.315366344097615,9.315366344097615,7.421387968663972,7.421387968663972,5.918696327743849,5.918696327743849,4.533696610488055,4.533696610488055,-1.06,326921.6943054829,14.527092208382276,6.592314432341707,3.0182743702774157,132.93767778918902,9.473725907600098,13.213763929025836,0.0,0.0,11.795490688715223,0.0,0.0,9.984809465271338,0.0,0.0,38.524929737556064,37.51909858402682,0.0,12.083681658295921,9.473725907600098,11.795490688715223,0.0,0.0,21.820621557594123,76.29189788755603,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.09293627603698,9.473725907600098,11.835812092322787,64.20821622926012,9.984809465271338,0.0,0.0,0.0,43.18000000000001,0.0,0.0,0.0,0.0,35.71498443933393,13.213763929025836,64.20821622926012,0.0,0.0,0.0,19.458535372871438,11.665206601158983,0.0,9.623884164777023,0.0,0.0,2.798661835232001,0.6857973251028803,13.427888093381418,1.4652286470143614,0.0,0.8888888888888888,22.0,0.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,2.0,0.0,2.0,4.0,3.7416000000000027,87.50000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L16,0,5.068779289493575,5.068779289493575,0.39556689342403617,0.39556689342403617,0.7803138622851975,26.0,306.49800000000005,272.226,306.27834708800003,126.0,0.0,0.1671605331997238,-0.3492546804925649,0.3492546804925649,0.1671605331997238,0.6818181818181818,1.0,1.2272727272727273,15.364143541515421,10.058029802101268,2.3796711768900938,-2.3072480585557025,2.252903897677103,-2.4660954586251402,6.408521135917951,0.32081997649494964,3.022223927704979,2.355810432925821,406.0035090974748,16.60192981664245,15.667169559510684,15.667169559510684,10.218121810561245,8.911643683133637,8.911643683133637,8.020361142892934,8.020361142892934,4.873618502796718,4.873618502796718,3.1230145933171456,3.1230145933171456,-1.06,76673.82104587532,17.29632108451906,6.592314432341707,3.305984186511265,136.24191697764036,9.799819461700956,0.0,11.671239571514539,0.0,0.0,0.0,9.984809465271338,0.0,0.0,0.0,27.694948798762496,39.53076089108528,25.17319447012107,12.083681658295921,0.0,11.671239571514539,0.0,9.799819461700956,21.820621557594123,79.55726091411681,13.08951281182515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.72793516163247,0.0,11.835812092322787,55.38989759752498,9.984809465271338,0.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,36.00317540891463,24.76075238333969,0.0,0.0,0.0,65.18971705922594,9.984809465271338,0.0,0.0,15.029595616024187,0.0,0.0,3.4161088015453096,1.7306009070294779,0.0,20.157028008734358,0.0,0.8888888888888888,22.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0,0.0,0.0,0.0,2.0,3.2806000000000024,95.80600000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L17,0,5.167017668178382,5.167017668178382,0.2857680356093053,0.2857680356093053,0.7473027304012092,22.214285714285715,374.5320000000001,344.2920000000001,374.24704696000003,146.0,0.0,0.17179111305730194,-0.32142733346785113,0.32142733346785113,0.17179111305730194,0.6428571428571429,1.0,1.3214285714285714,15.354091928259951,10.059739478232018,2.376280483332542,-2.2640328216456074,2.2946121933440833,-2.421033819798142,6.502444800108292,0.5208389860586025,3.340155741408672,1.7656111770555138,781.1885911947362,19.67299762850792,17.285971713027692,17.285971713027692,13.541713895658194,10.35442562742669,10.35442562742669,8.42045066574816,8.42045066574816,5.70164801706401,5.70164801706401,3.8301646934437192,3.8301646934437192,-2.6199999999999997,3942185.412240171,18.729847359975683,7.782905231102599,3.556670095506574,168.16645270338876,9.799819461700956,0.0,11.671239571514539,0.0,0.0,0.0,9.984809465271338,0.0,0.0,0.0,64.09315120953215,36.10128036616923,24.464285361192275,12.083681658295921,0.0,23.046012120881663,0.0,0.0,21.820621557594123,39.77863045705841,22.889332273526108,60.6636706846161,0.0,0.0,9.799819461700956,11.374772549367124,0.0,0.0,36.84443404163561,0.0,11.835812092322787,27.694948798762496,70.64848014988743,0.0,0.0,0.0,31.2,0.0,0.0,0.0,12.083681658295921,11.835812092322787,24.76075238333969,11.374772549367124,0.0,0.0,98.15843894507958,9.984809465271338,0.0,0.0,15.032739040060466,0.0,2.3761270681111952,3.016091374821534,21.74914042160074,0.0,10.825902095406065,0.0,0.4166666666666667,28.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,4.8730000000000055,119.69800000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L18,0,5.206999401612496,5.206999401612496,0.2796026497018558,0.2796026497018558,0.6620839129016342,21.6,402.5860000000002,368.31400000000014,402.27834708800003,158.0,0.0,0.17179111547146939,-0.32142699741446074,0.32142699741446074,0.17179111547146939,0.6333333333333333,0.9666666666666667,1.2666666666666666,15.3541819473117,10.058110147983468,2.3772890885528635,-2.266693458433459,2.3003904446909083,-2.421347218125333,6.502514302838404,0.5208349985002468,3.3378432782571372,1.7627021990667053,858.5038187859582,21.413484604514082,19.13127117464844,19.13127117464844,14.3294075958929,11.175792832472606,11.175792832472606,9.420450665748163,9.420450665748163,6.2572035726195665,6.2572035726195665,4.063703418418765,4.063703418418765,-2.619999999999999,7880728.088203779,20.644648227997266,8.25142665403611,4.004103106555099,180.896336932182,9.799819461700956,0.0,11.671239571514539,0.0,0.0,0.0,9.984809465271338,0.0,0.0,0.0,63.08732005600292,49.94875476555047,24.464285361192275,12.083681658295921,0.0,23.046012120881663,0.0,0.0,21.820621557594123,53.62610485643965,22.889332273526108,59.65783953108687,0.0,0.0,9.799819461700956,11.374772549367124,0.0,0.0,36.84443404163561,0.0,25.68328649170403,38.821851782156486,58.51574601296422,0.0,0.0,0.0,31.2,0.0,0.0,0.0,12.083681658295921,11.835812092322787,24.76075238333969,22.501675532761116,0.0,0.0,99.87317920753758,9.984809465271338,0.0,0.0,15.149785840262028,0.0,4.941220405027154,3.0137963709103683,18.114727081680545,0.0,15.113803635453236,0.0,0.46153846153846156,30.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,5.489840000000005,129.17200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L19,0,5.361031972485762,5.361031972485762,0.2274250551536805,0.2274250551536805,0.622563403869308,20.75,434.58400000000023,400.3120000000002,434.268176328,170.0,0.0,0.17179114612738733,-0.4967658865361194,0.4967658865361194,0.17179114612738733,0.65625,1.0,1.28125,16.46757843083073,10.05939669651207,2.3782776442317752,-2.2668059463200647,2.311637515620093,-2.421208205006877,6.502565908708684,0.4144596319912742,3.4414740901783683,1.7386028098398885,898.3914001671558,22.82769816688717,19.947767755576166,19.947767755576166,15.405417200814469,11.400537703864197,11.400537703864197,9.145402938623798,9.145402938623798,6.3341069537198385,6.3341069537198385,4.138618375549293,4.138618375549293,-3.0199999999999996,23674092.988886043,22.183848089859165,9.227957293131809,4.31281495520889,191.12342739119578,19.273545369301054,11.49902366656781,11.671239571514539,0.0,0.0,0.0,9.984809465271338,0.0,0.0,0.0,27.694948798762496,60.366748640015665,24.464285361192275,26.30327674085099,9.473725907600098,23.046012120881663,0.0,0.0,21.820621557594123,39.77863045705841,37.108927356081175,48.53093654769288,0.0,11.49902366656781,19.273545369301054,11.374772549367124,11.49902366656781,0.0,51.06402912419067,0.0,11.835812092322787,27.694948798762496,58.51574601296422,0.0,0.0,0.0,49.66,0.0,0.0,0.0,12.083681658295921,11.835812092322787,47.63454859927462,0.0,14.219595082555067,24.26546827384644,61.7602365343099,19.458535372871438,10.722063944971524,0.0,14.990194790879315,0.0,2.2186626937276293,4.505929380713001,16.877451782391354,0.0,10.632942473158021,3.386088267492488,0.46153846153846156,32.0,0.0,6.0,0.0,2.0,2.0,2.0,0.0,2.0,6.0,0.0,6.0,7.0,0.0,0.0,0.0,4.0,4.890200000000005,132.80199999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L20,1,5.312752152182167,5.312752152182167,0.22861711963075848,0.22861711963075848,0.24295820122950978,18.95,526.7280000000003,488.4240000000004,526.309647216,202.0,0.0,0.17179111822078508,-0.3214266065695557,0.3214266065695557,0.17179111822078508,0.475,0.8,1.125,15.354314514892279,10.039753276494006,2.37878864434901,-2.2684369830798157,2.3218170952983495,-2.4212935957839186,6.502766681684471,0.5208407762527633,3.6407262378925784,1.3435732867698342,1369.455230528732,27.6392529547588,23.904773866544698,23.904773866544698,19.474366886035767,14.497160037518526,14.497160037518526,11.5751512041274,11.5751512041274,8.138115042650176,8.138115042650176,5.543142815776943,5.543142815776943,-4.179999999999999,2335322350.448486,26.063762784524307,11.129692255189731,5.185079788010815,238.2806411155169,9.799819461700956,0.0,11.671239571514539,0.0,0.0,0.0,9.984809465271338,0.0,0.0,0.0,112.62408775722507,58.35508633295721,24.464285361192275,12.083681658295921,0.0,23.046012120881663,0.0,0.0,21.820621557594123,39.77863045705841,22.889332273526108,109.19460723230902,0.0,22.253805966787983,9.799819461700956,11.374772549367124,0.0,0.0,36.84443404163561,0.0,11.835812092322787,27.694948798762496,119.17941669758036,0.0,22.253805966787983,0.0,31.2,0.0,0.0,0.0,12.083681658295921,11.835812092322787,36.135524932706815,22.253805966787983,0.0,0.0,146.68937549277246,9.984809465271338,0.0,0.0,15.388040312594784,0.0,7.2348098496493884,2.8732289626677185,39.380276080184856,0.0,10.790311461569924,0.0,0.2777777777777778,40.0,0.0,4.0,0.0,2.0,2.0,4.0,0.0,4.0,4.0,0.0,4.0,7.0,0.0,0.0,0.0,6.0,8.207000000000008,170.5699999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L21,0,13.11327329907531,13.11327329907531,0.11338143674340473,-4.444122245642515,0.40952240684515745,21.0,510.5260000000001,482.3020000000002,510.22181621600004,194.0,0.0,0.4159120663343325,-0.3214269069070525,0.4159120663343325,0.3214269069070525,0.6111111111111112,0.9166666666666666,1.1666666666666667,19.417032081562112,10.0571996294543,2.3902633180582193,-2.2690898770803685,2.3475759440245265,-2.421831251715645,6.502556831374284,-0.13795424206567194,3.4310447204844627,1.7360917413667463,1039.5097564724122,26.41348460451408,20.399058012703804,20.399058012703804,16.75205732670327,11.80968625150029,11.80968625150029,9.838618534643794,9.838618534643794,6.578523909994207,6.578523909994207,4.275001224761322,4.275001224761322,-3.0399999999999987,78903323.71161473,26.035227573338812,9.442102559651559,5.2205338902354566,205.8895493497394,9.799819461700956,0.0,11.671239571514539,0.0,0.0,12.35259703488695,9.984809465271338,0.0,26.34249028604892,0.0,27.694948798762496,60.366748640015665,24.464285361192275,23.210584641689913,26.34249028604892,23.046012120881663,0.0,0.0,21.820621557594123,52.13122749194536,22.889332273526108,59.65783953108687,0.0,0.0,9.799819461700956,37.717262835416044,0.0,0.0,36.84443404163561,12.35259703488695,11.835812092322787,38.821851782156486,58.51574601296422,0.0,0.0,0.0,31.2,23.47950001828094,26.34249028604892,0.0,23.919493750618706,36.135524932706815,24.26546827384644,24.26546827384644,0.0,37.49476826046346,0.0,9.984809465271338,78.67963979445184,0.0,13.486862796044342,0.0,-0.3856087709029219,1.3580977482948087,9.58918346092786,-8.888244491285029,8.99340279580241,0.0,0.46153846153846156,36.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,0.0,10.0,5.0,0.0,0.0,0.0,4.0,6.910600000000006,129.70200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
