SPS_L,NumRadicalElectrons_L,MaxPartialCharge_L,PEOE_VSA1_L,PEOE_VSA10_L,PEOE_VSA11_L,PEOE_VSA14_L,PEOE_VSA4_L,SlogP_VSA1_L,SlogP_VSA12_L,TPSA_L,EState_VSA9_L,VSA_EState2_L,VSA_EState4_L,NOCount_L,NumAliphaticHeterocycles_L,NumHAcceptors_L,fr_Imine_L,fr_allylic_oxid_L,fr_bicyclic_L,Ligand ID,ln(dr),ODI_HOMO_1_Free,ODI_HOMO_Free,ODI_LUMO_Free,ODI_LUMO_Add1_Free,ODI_Mean_Free,ODI_Std_Free,AtomNum_Free,Weight_Free,HOMO_Free,HOMO_number_Free,LUMO_Free,HOMO_LUMO_Gap_Free,Farthest_Distance_Free,Mol_Radius_Free,Mol_Size_Short_Free,Mol_Size_2_Free,Mol_Size_L_Free,Length_Ratio_Free,Len_Div_Diameter_Free,MPP_Free,SDP_Free,Dipole_Moment_Free,Quadrupole_Moment_Free,Octopole_Moment_Free,Volume_Free,Density_Free,ESPmin_Free,ESPmax_Free,Overall_Surface_Area_Free,Pos_Surface_Area_Free,Neg_Surface_Area_Free,Overall_Average_Free,Pos_Average_Free,Neg_Average_Free,Overall_Variance_Free,Nu_Free,Pi_Free,MPI_Free,Nonpolar_Area_Free,Polar_Area_Free,ALIEmin_Free,ALIEmax_Free,ALIE_Ave_Free,ALIE_Var_Free,LEAmin_Free,LEAmax_Free,LEA_Ave_Free,LEA_Var_Free,ODI_HOMO_1_Res,ODI_HOMO_Res,ODI_LUMO_Res,ODI_LUMO_Add1_Res,ODI_Mean_Res,ODI_Std_Res,AtomNum_Res,Weight_Res,HOMO_Res,HOMO_number_Res,LUMO_Res,HOMO_LUMO_Gap_Res,Farthest_Distance_Res,Mol_Radius_Res,Mol_Size_Short_Res,Mol_Size_2_Res,Mol_Size_L_Res,Length_Ratio_Res,Len_Div_Diameter_Res,MPP_Res,SDP_Res,Dipole_Moment_Res,Quadrupole_Moment_Res,Octopole_Moment_Res,Volume_Res,Density_Res,ESPmin_Res,ESPmax_Res,Overall_Surface_Area_Res,Pos_Surface_Area_Res,Neg_Surface_Area_Res,Overall_Average_Res,Pos_Average_Res,Neg_Average_Res,Overall_Variance_Res,Nu_Res,Pi_Res,MPI_Res,Nonpolar_Area_Res,Polar_Area_Res,ALIEmin_Res,ALIEmax_Res,ALIE_Ave_Res,ALIE_Var_Res,LEAmin_Res,LEAmax_Res,LEA_Ave_Res,LEA_Var_Res,ODI_HOMO_1_CoL2,ODI_HOMO_CoL2,ODI_LUMO_CoL2,ODI_LUMO_Add1_CoL2,ODI_Mean_CoL2,ODI_Std_CoL2,AtomNum_CoL2,Weight_CoL2,HOMO_CoL2,HOMO_number_CoL2,LUMO_CoL2,HOMO_LUMO_Gap_CoL2,Farthest_Distance_CoL2,Mol_Radius_CoL2,Mol_Size_Short_CoL2,Mol_Size_2_CoL2,Mol_Size_L_CoL2,Length_Ratio_CoL2,Len_Div_Diameter_CoL2,MPP_CoL2,SDP_CoL2,Dipole_Moment_CoL2,Quadrupole_Moment_CoL2,Octopole_Moment_CoL2,Volume_CoL2,Density_CoL2,ESPmin_CoL2,ESPmax_CoL2,Overall_Surface_Area_CoL2,Pos_Surface_Area_CoL2,Neg_Surface_Area_CoL2,Overall_Average_CoL2,Pos_Average_CoL2,Neg_Average_CoL2,Overall_Variance_CoL2,Nu_CoL2,Pi_CoL2,MPI_CoL2,Nonpolar_Area_CoL2,Polar_Area_CoL2,ALIEmin_CoL2,ALIEmax_CoL2,ALIE_Ave_CoL2,ALIE_Var_CoL2,LEAmin_CoL2,LEAmax_CoL2,LEA_Ave_CoL2,LEA_Var_CoL2,Surface Area_CoL2,Surface Volume_CoL2,P_int_CoL2,Vb_R2.5_CoL2,Vb_R3.0_CoL2,Vb_R3.5_CoL2,Vb_R4.0_CoL2,Vb_R4.5_CoL2,Surface Area_Free,Surface Volume_Free,P_int_Free,Surface Area_Res,Surface Volume_Res,P_int_Res,N_Mulliken_CoL2,N_NPA_CoL2,O_Mulliken_CoL2,O_NPA_CoL2,Co_Mulliken_CoL2,Co_NPA_CoL2,N_Mulliken_Free,N_NPA_Free,O_Mulliken_Free,O_NPA_Free,N_Mulliken_Free.1,N_NPA_Free.1,O_Mulliken_Free.1,O_NPA_Free.1
18.18181818,2,2,4.736862954,12.50462731,0,17.06867815,31.06970357,10.60907979,7.921588092,21.59,9.729267686,4.916972159,1.182881687,2,1,2,1,6,0,L44,-2.03,61.45,45.4,11.13,6.86,31.21,22.97793833,63,495.37458,-0.200696,125,-0.020515,0.180182,54,8.091,7.845,13.377,15.965,0.429316697,0.986590038,1.362291,5.432509,1.021052,17.921992,229.8097,3888.23079,1.4277,-43.43404,17.59159,1652.52147,864.59677,787.9247,-0.00218025,0.01127018,-0.01693953,0.00022546,0.16205676,0.01416573,0.38023376,295.86,166.89,6.8539,14.01551,0.40509934,0.00163928,-35.9911,-13.10743,-0.7489445,0.025157,48.31,17.54,7.73,7.4,20.245,16.70763673,63,495.37458,-0.199135,125,-0.022726,0.176409,54,7.661,9.732,13.19,15.074,0.396725971,0.983814123,1.729536,7.532588,2.511894,17.17612,239.2435,3888.02241,1.4277,-63.96895,19.27112,1676.86837,840.10865,836.75971,-0.0039668,0.01191857,-0.01991574,0.00036257,0.12676012,0.01619004,0.43291051,277.46,192.11,6.56817,13.86311,0.40569605,0.00166627,-38.19745,-13.10934,-0.7453317,0.025248,14.66,22.99,10.54,8.57,14.19,5.535517139,66,556.32365,-0.212186,735,-0.053759,0.158427,54,7.661,10.126,13.242,15.145,0.39324384,0.988447983,1.759211,7.532285,10.429934,40.27488,361.2546,4157.78794,1.4994,-67.71459,29.07481,1693.88414,990.76498,703.11916,-0.00235422,0.01868332,-0.03199821,0.00109308,0.10442579,0.02469022,0.65879398,204.17,270.16,6.3256,14.23692,0.40103622,0.00317262,-37.81167,-11.35625,-0.7270217,0.024115,556.1,618.2,22.5,0.476233885,0.499878948,0.516026836,0.519994103,0.511019994,545.6,583.8,22,550.2,584.9,21.7,-0.507756,-0.57424,-0.483302,-0.52733,-0.389513,0.32443,-0.45391,-0.55652,-0.492763,-0.54666,-0.471415,-0.55979,-0.491707,-0.55122
14.93103448,2,2,4.899909731,0,0,17.06867815,36.6428081,10.60907979,7.921588092,3.24,0,2.260092593,1.383164105,1,0,1,0,6,0,L47,-1.97,59.34,50.42,10.88,7.9,32.135,22.98675434,57,441.32708,-0.195173,111,-0.016991,0.178182,52,7.15,8.86,11.935,13.438,0.392545205,0.93972028,1.454786,6.334183,1.077455,12.276277,225.8973,3487.42151,1.4181,-33.28763,17.29417,1448.22,808.38984,639.83017,-0.0008355,0.01057916,-0.01525728,0.00015893,0.19699103,0.01275684,0.34411452,275.72,129.82,7.01359,13.70071,0.40395835,0.00168779,-32.69426,-13.1035,-0.7462535,0.021879,49.03,13.53,10.3,8.27,20.2825,16.70303472,57,441.32708,-0.193542,111,-0.016388,0.177154,29,6.758,9.532,12.766,13.439,0.37605283,0.994303048,1.640174,6.898949,2.039487,10.556052,207.8095,3495.43321,1.4148,-56.89177,17.25197,1448.16448,814.46076,633.70372,-0.00199612,0.01032214,-0.01782803,0.00028525,0.13121055,0.01393118,0.37025575,272.78,132.75,6.50846,13.69498,0.40320783,0.00185031,-32.52975,-13.11927,-0.7412977,0.021974,55.42,26.36,10.22,8.96,25.24,18.72648926,60,502.27616,-0.202538,661,-0.043027,0.159511,29,6.758,9.516,12.965,13.496,0.375128554,0.998520272,1.73627,7.441805,10.544549,40.732952,374.6675,3768.0216,1.4937,-67.62805,29.4436,1489.94466,936.65568,553.28897,-0.00018258,0.01983902,-0.03407689,0.0011937,0.09070082,0.02517374,0.68371966,167.34,249.88,6.36386,13.9082,0.39727955,0.00359158,-31.93546,-10.48998,-0.7161718,0.022873,491.8,561.6,22.4,0.474345618,0.491982643,0.501630637,0.49935603,0.483943535,470.5,524.5,21.4,480.8,529,21.8,-0.443181,-0.5184,0,0,-0.268964,0.36382,-0.374142,-0.51904,0,0,-0.371868,-0.50527,0,0
16.25,0,0.216766853,4.736862954,6.606881965,0,0,0,15.91361969,7.921588092,21.59,9.729267686,5.071561634,1.191474138,2,1,2,1,0,1,L48,-1.41,7.22,14.72,8.11,6.2,9.0625,3.33553875,60,437.51355,-0.205886,116,-0.055036,0.15085,53,7.785,10.306,12.475,15.069,0.398124174,0.967822736,1.789962,7.81419,2.245504,14.594812,208.5467,3722.37015,1.3171,-46.22134,18.78293,1654.3613,807.18536,847.17594,-0.0038876,0.01157044,-0.01861595,0.00024883,0.16268028,0.01535048,0.41302401,276.72,186.55,6.85093,14.17064,0.40112951,0.00163302,-40.78328,-13.07767,-0.7785714,0.03734,7.57,18.88,7.98,6.72,10.2875,4.981653215,60,437.51355,-0.191762,116,-0.056998,0.134764,48,7.604,11.023,12.598,14.474,0.379944875,0.951735928,1.955592,8.590971,2.61068,16.470067,227.2443,3718.15185,1.3186,-63.30832,19.69987,1669.2866,786.06756,883.21904,-0.00496676,0.01196914,-0.02003977,0.00033969,0.1399454,0.01635309,0.44189397,268.41,199.04,6.62693,14.10543,0.40184243,0.00166796,-40.01484,-13.08384,-0.777204,0.036792,12.91,24.27,7.76,6.89,12.9575,6.92465658,63,498.46263,-0.224553,679,-0.073655,0.150898,48,7.604,11.651,12.184,14.673,0.381037706,0.964821147,1.955938,8.763477,11.36631,41.377744,410.7673,4004.59369,1.3948,-71.20225,29.85226,1711.4726,1015.97969,695.49291,-0.00305576,0.01779618,-0.03351637,0.00129753,0.09630536,0.02491615,0.65809134,232.94,246.32,6.38113,14.50073,0.39653392,0.00338592,-39.93475,-11.64181,-0.7458641,0.034096,549.1,592.7,22.3,0.464692668,0.47323823,0.476606178,0.471017473,0.457518344,531.5,558.5,21.5,534.4,558.4,21.4,-0.471003,-0.56474,-0.470357,-0.52321,-0.303174,0.3333,-0.444302,-0.54151,-0.472807,-0.5425,-0.44131,-0.54124,-0.484593,-0.54943
23.48148148,0,0.201446582,4.736862954,6.606881965,0,0,0,10.60907979,8.072314197,24.83,9.729267686,4.99433327,0,3,2,3,1,0,0,L49,-2.15,6.29,19.88,9.13,6.99,10.5725,5.474588455,56,380.46378,-0.190297,102,-0.021183,0.169114,54,7.228,8.412,11.251,14.255,0.420278318,0.986095739,1.370851,5.87378,2.036415,15.929715,90.6273,3300.10311,1.2919,-51.48275,16.30457,1401.41206,753.41297,647.99909,-0.002177,0.01026306,-0.01664076,0.00027659,0.13455843,0.01350018,0.35951806,268.22,124.21,6.72665,14.0628,0.40370709,0.00150839,-40.59876,-13.09645,-0.7372801,0.029331,14.14,18.59,10.73,7.85,12.8275,4.003251023,56,380.46378,-0.186764,102,-0.017366,0.169399,54,7.434,8.153,12.421,14.829,0.418862808,0.997376917,1.407433,6.107118,2.058214,12.836098,147.5321,3318.75062,1.2846,-63.794,17.66979,1464.69894,787.17965,677.51929,-0.00354832,0.01031411,-0.01965446,0.00038264,0.09503659,0.01517338,0.39822869,273.66,136.5,6.45028,14.19946,0.40345684,0.00159632,-40.33351,-12.89156,-0.7435129,0.030163,11.25,25.53,10.27,9.86,14.2275,6.545014801,59,441.41286,-0.219499,597,-0.046881,0.172618,54,7.434,8.569,12.476,14.787,0.41267582,0.994552058,1.524545,6.282862,10.489147,41.121146,288.0312,3610.36177,1.3701,-71.08105,29.85414,1524.07739,958.6559,565.4215,-0.00114487,0.01921365,-0.03566217,0.0013278,0.08609476,0.02562696,0.68888149,183.59,243.2,6.3889,14.67262,0.39709327,0.00364576,-40.15118,-10.738,-0.7096818,0.027268,502.5,544.1,21.6,0.431810783,0.445703591,0.454703224,0.455135466,0.446642172,465,500.9,20.8,484,505.6,20.8,-0.511245,-0.69035,-0.470491,-0.52192,-0.274168,0.33384,-0.4967485,-0.670595,-0.487413,-0.54569,-0.4933225,-0.68152,-0.484569,-0.5483
29.85185185,0,0.199222149,9.473725908,29.7066049,11.79549069,0,0,0,0,43.18,19.45853537,9.95896416,4.863538043,4,2,4,2,0,6,L5,1.74,10.5,7.69,10.37,12.49,10.2625,1.706419863,49,358.43384,-0.234204,95,-0.005265,0.228939,44,7.077,7.697,11.08,13.807,0.423735576,0.975483962,1.376149,5.318521,3.917991,9.823354,199.5415,2949.21599,1.3619,-47.60985,20.65313,1388.87477,693.03243,695.84234,-0.00344881,0.0136287,-0.02045736,0.00036701,0.14185943,0.0172876,0.46395241,209.15,179.78,8.3078,14.67062,0.40872436,0.00151146,-41.52391,-13.18024,-0.7969221,0.044401,9.05,8.89,8.05,8.24,8.5575,0.421744887,49,358.43384,-0.232064,95,-0.004365,0.227699,45,8.184,8.23,8.812,15.696,0.479442849,0.958944282,1.412507,5.924057,2.317765,15.445156,208.7863,2937.404,1.3674,-78.30497,17.83889,1403.58881,710.42653,693.16228,-0.00516365,0.0121856,-0.02294502,0.00061376,0.08567134,0.01810349,0.47617573,229.11,163.93,8.12369,14.7197,0.40856869,0.00161521,-41.65323,-13.19571,-0.8013575,0.045402,25.49,26.24,5.79,5.54,15.765,10.10386683,52,419.38291,-0.226433,572,-0.038102,0.188331,45,8.184,8.234,8.921,15.698,0.477825465,0.959066471,1.399248,5.940488,11.525099,39.134599,157.4859,3250.85603,1.4456,-71.45563,29.33532,1469.00231,882.40236,586.59995,-0.00173542,0.02387093,-0.04025419,0.00123996,0.09297848,0.03078337,0.82758179,106.76,304.6,6.36979,15.22421,0.39932383,0.00431879,-41.22635,-11.62029,-0.7418311,0.036809,469.9,486.1,20.8,0.43156661,0.433216627,0.428426668,0.416757185,0.399824158,452.5,444.5,20.6,454,446.8,20,-0.4712665,-0.56419,-0.482033,-0.534275,-0.012469,0.5045,-0.4377655,-0.551365,-0.490311,-0.55314,-0.4365405,-0.536905,-0.494814,-0.5605
16.83870968,0,0.193623594,4.736862954,6.606881965,5.897745344,0,0,15.91361969,7.921588092,21.59,9.729267686,5.054932813,1.08409302,2,1,2,1,0,0,L50,-1.1,12.06,17.04,7.19,6.96,10.8125,4.132259521,63,429.53458,-0.210638,115,-0.021045,0.189593,61,8.948,8.281,11.35,17.501,0.471318539,0.977928029,1.493775,5.854503,2.91082,15.391447,253.2894,3776.3707,1.2746,-43.43957,19.07629,1658.80542,783.63598,875.16944,-0.00264456,0.01197403,-0.0157342,0.00018432,0.20289597,0.01393467,0.3798127,293.21,171.3,6.97139,13.9139,0.40271798,0.00140684,-41.87897,-13.1104,-0.7537514,0.030219,15.23,19.93,8.45,6.11,12.43,5.474321876,63,429.53458,-0.195775,115,-0.021085,0.17469,56,7.501,11.129,11.484,14.072,0.383590023,0.938008266,1.935773,8.865782,2.181208,12.343405,191.0734,3776.09135,1.2747,-61.57889,18.94865,1659.81943,833.07228,826.74714,-0.00365369,0.01065771,-0.01807457,0.00029323,0.13237008,0.01463557,0.39053793,299.68,165.11,6.67624,14.17636,0.40289147,0.00142069,-41.66948,-12.91614,-0.7525806,0.03,12.61,25.62,8.1,4.91,12.81,7.88559129,66,490.48366,-0.227678,672,-0.043522,0.184156,56,7.501,10.125,10.8,14.086,0.402330696,0.938941474,1.951101,8.533011,10.789022,35.526765,315.4656,4052.34842,1.3563,-70.12224,29.40805,1682.57243,1034.87121,647.70122,-0.00223936,0.01778944,-0.03424057,0.00123313,0.08446991,0.02470004,0.65639989,218.15,253.02,6.34005,14.57967,0.3979459,0.00310148,-41.55981,-11.01385,-0.7256246,0.026764,556,604.9,22.3,0.489044797,0.510810861,0.518484439,0.513864751,0.499712357,541.6,568,21.1,546.8,572.8,21.5,-0.480523,-0.58899,-0.473713,-0.52831,-0.269089,0.3665,-0.448838,-0.55879,-0.490424,-0.55245,-0.446683,-0.5627,-0.489197,-0.55357
16.55172414,0,0.187737327,4.736862954,6.606881965,5.897745344,0,0,15.91361969,7.921588092,21.59,9.729267686,4.902155035,1.432157788,2,1,2,1,0,0,L51,-2.83,16.61,16.88,7.28,6.03,11.7,5.06521964,57,401.48134,-0.213663,107,-0.020214,0.193449,55,8.796,8.135,11.239,17.472,0.474189871,0.993178718,1.453815,5.931333,1.04081,16.480986,327.2267,3500.32917,1.2853,-43.7567,17.6815,1599.1687,772.27514,826.89356,-0.00299201,0.01169155,-0.01670568,0.00022137,0.17208668,0.01434991,0.38869406,281.88,165.93,6.92273,13.81617,0.40162521,0.00169286,-40.61427,-12.9688,-0.7610558,0.034123,13.38,20.89,7.29,5.82,11.845,5.941735857,57,401.48134,-0.197032,107,-0.023073,0.173959,55,7.53,9.748,11.662,15.027,0.412410462,0.997808765,1.712388,7.625955,2.669472,10.367288,182.1093,3488.96025,1.2895,-60.75598,16.72678,1521.72994,761.83573,759.89421,-0.00310641,0.01119178,-0.01744114,0.00030523,0.13527697,0.01452308,0.38946222,269.72,156.4,6.5315,13.82582,0.40287262,0.00161955,-41.0553,-13.11323,-0.7573,0.032404,12.92,26.27,7.58,4.76,12.8825,8.266167114,60,462.43042,-0.229177,628,-0.048104,0.181073,55,7.53,10.613,11.261,14.991,0.40664587,0.995418327,1.783508,8.001156,11.511369,36.930632,295.1964,3776.16887,1.3723,-69.34914,29.04771,1570.5718,965.56923,605.00257,-0.00097276,0.01924353,-0.03323747,0.0012597,0.0939416,0.02486927,0.67032954,200.19,239.61,6.41707,14.27244,0.39679157,0.00346474,-40.89663,-10.7857,-0.7301123,0.030403,512.8,560.8,22.1,0.44971676,0.469513558,0.479098723,0.477728726,0.466465135,515,529.7,20.6,502.7,529,21.4,-0.453239,-0.58011,-0.468832,-0.52315,-0.265919,0.36618,-0.447414,-0.56107,-0.482377,-0.54954,-0.424258,-0.56095,-0.483429,-0.54722
19.90909091,2,2,4.736862954,18.54646814,0,17.06867815,36.80092216,0,0,21.59,4.736862954,4.563935185,2.141191893,2,1,2,1,7,0,L52,-1.41,62.42,58.34,16.93,4.41,35.525,25.28726211,39,331.19023,-0.20189,81,-0.018228,0.183662,39,7.563,7.144,7.437,14.976,0.506682004,0.9900833,1.141439,4.949961,1.715046,16.08381,203.2233,2442.21443,1.5196,-46.90567,21.03929,1161.82068,630.26851,531.55218,-0.00148306,0.01362357,-0.01939519,0.00029488,0.16819626,0.01642589,0.44257099,178.9,146.44,8.31277,14.42363,0.41352636,0.00167115,-38.75246,-12.74201,-0.7727068,0.03268,62.27,55.68,16,4.62,34.6425,24.77270915,39,331.19023,-0.201313,81,-0.018582,0.182731,39,7.478,7.396,7.423,14.76,0.499002671,0.986894892,1.25647,5.154142,1.562651,14.973657,179.5135,2442.40951,1.5195,-49.79051,20.61729,1159.90584,625.09604,534.8098,-0.00193165,0.01354212,-0.0200177,0.00032176,0.14605931,0.01673503,0.44974663,178.73,146.08,7.9902,14.47421,0.41362413,0.00172562,-39.75122,-12.69608,-0.7749649,0.033276,62.02,18.81,13.57,22.34,29.185,19.21236646,42,392.1393,-0.209406,507,-0.052762,0.156644,39,7.478,7.844,8.119,14.806,0.481198609,0.98997058,1.381106,6.168636,8.749227,32.937512,241.8525,2792.71058,1.5735,-55.34303,32.61026,1259.51298,785.97526,473.53772,0.00102612,0.02199282,-0.03377429,0.00095752,0.13733838,0.02617976,0.71898687,130.63,222.07,6.67546,14.84861,0.39675665,0.00475814,-39.46868,-10.75135,-0.7167556,0.03296,399.5,414.6,20.4,0.313191822,0.344485623,0.36079016,0.364735274,0.35921761,374.6,370.1,19.7,376.7,371.1,19.7,-0.51051,-0.62138,-0.480425,-0.51943,0.162189,0.76316,-0.449521,-0.55937,-0.492814,-0.54914,-0.461022,-0.57364,-0.491434,-0.54451
18.62222222,0,0.218230684,14.45770443,13.21376393,0,0,0,0,0,58.97,19.45853537,14.09284091,9.0778033,5,2,4,2,0,3,L55,-1.39,8.59,9.23,6.02,4.17,7.0025,2.029179329,87,596.78187,-0.143437,160,-0.015252,0.128185,85,10.158,8.235,16.717,16.779,0.402075196,0.825900768,1.162405,5.730818,5.766912,5.335817,306.3825,5193.75847,1.2876,-185.21435,-14.963,2372.07081,0,2372.07081,-0.09088862,0,-0.09088862,0.00204486,0,0.03352314,2.47320523,0,664.25,6.60992,13.64075,0.38228839,0.00167566,-39.4115,-13.28844,-0.8175751,0.054044,8.54,6.7,6.4,5.41,6.7625,1.131820988,88,597.78981,-0.199646,160,-0.045474,0.154172,71,10.177,7.796,16.522,17.362,0.416554702,0.853001867,1.049618,5.338144,1.198409,26.582928,274.0948,5172.89684,1.295,-55.54481,17.96164,2364.7359,1231.67744,1133.05846,-0.00228632,0.01094803,-0.01667255,0.00020988,0.17972289,0.0139319,0.37254897,413.87,248.32,8.43231,14.41382,0.40241416,0.00118072,-39.08764,-13.11235,-0.7986042,0.049895,19.59,9.44,6.38,5.48,10.2225,5.603982401,90,657.73094,-0.164749,929,-0.029443,0.135306,71,10.177,7.796,16.527,17.273,0.415256275,0.848629262,1.061103,5.337296,4.095968,24.229192,330.9314,5468.90389,1.3477,-138.00186,-17.86499,2384.85164,0,2384.85164,-0.08873124,0,-0.08873124,0.001867,0,0.03397492,2.41449976,0,667.83,5.44607,13.93425,0.37919019,0.00286657,-39.60926,-13.0362,-0.7782968,0.042117,760.5,809.8,21.4,0.538139732,0.52665003,0.510133246,0.488222333,0.462443557,753,775.9,20.7,754.5,781.3,20.8,-0.499741,-0.562076667,-0.5013755,-0.54518,-0.10922,0.40127,-0.481287333,-0.561993333,-0.5088265,-0.56687,-0.564449333,-0.565993333,-0.5006435,-0.55025
12.23333333,0,0.309666093,8.393465409,11.16604028,0,8.164063761,4.67041619,4.67041619,8.164063761,29.52,8.393465409,0,1.780026245,3,0,3,0,0,7,L56,-1.39,4.91,5.15,5.22,5,5.07,0.121860576,56,415.46487,-0.202127,110,-0.045609,0.156518,48,7.662,7.911,11.877,15.29,0.43588574,0.997781258,1.324,5.529346,2.452285,21.284385,182.3573,3422.76758,1.3602,-35.83257,18.86592,1484.91102,784.43434,700.47668,-0.00241101,0.01188299,-0.01841827,0.00018322,0.18959923,0.01518659,0.40724214,238.8,177.01,7.71546,13.80846,0.40073424,0.00144483,-37.14374,-12.62815,-0.7820948,0.041381,5.52,8.22,32.16,5.9,12.95,11.13894519,56,415.46487,-0.190208,110,-0.095671,0.094537,54,7.731,7.906,12.066,14.312,0.417454206,0.925624111,1.325318,5.476824,4.042352,22.214984,230.0627,3446.02587,1.351,-41.58838,20.81429,1529.03255,828.64663,700.38593,-0.00254128,0.01356988,-0.02160286,0.00023201,0.17347374,0.01753681,0.46938142,217.84,210.34,7.26523,13.85887,0.39821792,0.00156984,-36.98002,-13.05081,-0.7861095,0.043094,4.55,7.56,18.68,5.42,9.0525,5.665330418,59,476.41394,-0.20019,641,-0.107969,0.092221,54,7.731,7.993,12.1,14.664,0.421900624,0.9483896,1.316412,5.501777,5.066083,36.601322,382.0899,3705.43148,1.4408,-42.11879,61.05507,1585.60863,859.35741,726.25121,-0.00143209,0.01811097,-0.02455697,0.00038091,0.22262509,0.02120623,0.57316451,172.48,271.54,7.20576,13.82974,0.39179746,0.0023231,-36.84579,-10.83068,-0.7573383,0.04163,504.1,553.5,21.9,0.412879281,0.424854738,0.428758619,0.423084383,0.40452414,477.7,512.9,21.7,485.5,517.2,21.1,-0.599325,-0.77091,-0.627102,-0.79436,-0.320455,0.41023,-0.5236,-0.83982,-0.642023,-0.81127,-0.502285,-0.69384,-0.6348175,-0.812945
16.71875,0,0.41593498,4.736862954,6.606881965,0,6.176298517,13.17124514,15.91361969,7.921588092,21.59,9.729267686,4.720571932,-0.420481159,2,1,2,1,0,0,L59,-2.48,11.72,18.64,9.31,11.56,12.8075,3.499624087,57,455.45273,-0.213753,119,-0.051486,0.162268,55,7.537,9.085,13.313,14.093,0.386204818,0.934921056,1.458575,6.701916,2.778954,27.301055,210.1218,3555.87938,1.4353,-38.42559,19.97704,1563.89581,797.05006,766.84576,-0.00051266,0.01271273,-0.01425896,0.00017191,0.22885606,0.01348679,0.36656221,278.2,159.74,6.91786,16.26438,0.41943202,0.00291947,-43.18561,-13.09839,-0.8404607,0.069346,12.72,22.36,9.12,10.71,13.7275,5.144644667,57,455.45273,-0.201017,119,-0.053392,0.147624,55,7.455,9.5,13.213,14.417,0.388284406,0.966934943,1.545751,7.21586,2.865818,27.402567,228.2334,3555.54799,1.4354,-55.56458,20.56107,1550.65034,806.52486,744.12548,-0.00083881,0.01306039,-0.01590353,0.00025672,0.1860103,0.01447094,0.3925175,265.26,168.97,6.57819,16.30541,0.41939955,0.00300032,-43.2495,-13.10168,-0.8435218,0.069407,14.14,26.87,9.06,10.54,15.1525,7.012821739,60,516.40181,-0.230699,676,-0.073852,0.156847,55,7.455,10.396,13.159,14.458,0.380343567,0.969684775,1.676138,7.796924,10.241654,55.618711,386.8436,3850.23689,1.503,-67.58865,31.93925,1626.57016,1038.99249,587.57767,0.00181699,0.02092118,-0.03196428,0.00126448,0.09710548,0.02444868,0.67784535,188.93,266.55,6.44354,16.40024,0.41196034,0.00524525,-43.14609,-10.83037,-0.8001237,0.070484,525.2,573.2,21.9,0.43192473,0.444772423,0.450218971,0.447663863,0.437955887,505.1,532.9,21.3,503.6,535.4,21.3,-0.495403,-0.57008,-0.479618,-0.52721,-0.255283,0.36034,-0.443247,-0.53294,-0.504533,-0.55109,-0.450475,-0.53896,-0.488975,-0.5511
19.25925926,0,0.217704897,9.473725908,12.08368166,12.20793278,0,0,0,0,43.18,19.45853537,10.84593225,8.363793289,4,2,4,2,0,2,L68,-1.1,5.1,5.05,3.92,4.36,4.6075,0.49302003,78,622.67401,-0.198306,163,-0.044552,0.153753,78,7.763,11.646,12.323,14.274,0.373244777,0.919361072,2.459841,9.929176,2.22487,12.974653,449.1548,5132.15009,1.3596,-32.09974,15.74538,2065.32582,919.49035,1145.83547,-0.00450219,0.01129359,-0.01717772,0.00016496,0.19008122,0.01443724,0.39614567,339.87,238.48,6.98741,13.64733,0.40078268,0.00184543,-36.51687,-13.12447,-0.7750779,0.031276,5.51,12.92,4.28,3.94,6.6625,3.659674678,78,622.67401,-0.18872,163,-0.043371,0.14535,68,8.145,11.379,12.193,15.727,0.4001883,0.96543892,2.394633,8.965942,2.468657,17.556867,479.8614,5076.07077,1.3746,-49.57997,15.18149,2003.386,979.79563,1023.59036,-0.00368047,0.01134417,-0.01806227,0.00020233,0.15610693,0.0149359,0.40209313,332.27,228.73,6.62149,13.66918,0.4021619,0.00189907,-36.3443,-13.09916,-0.7709527,0.030738,6.65,22.16,4.34,3.79,9.235,7.53901353,81,683.62308,-0.214937,934,-0.06316,0.151777,68,8.145,11.686,12.253,15.726,0.39647044,0.965377532,2.456812,8.978154,11.69272,47.531815,656.8455,5334.96422,1.4359,-70.03377,21.78827,2034.60849,1134.18104,900.42745,-0.00255711,0.01722582,-0.02747575,0.00091107,0.08236139,0.02215016,0.59217375,266.31,303.44,6.50732,13.76456,0.39860209,0.00291536,-36.10308,-11.98694,-0.7544679,0.029312,682.3,789.4,25.3,0.467166949,0.492066448,0.507856178,0.511420768,0.505277983,699.1,762.4,24.8,677.5,758.1,24.9,0,0,0,0,-0.511398,0.15803,0,0,0,0,0,0,0,0
